invoice_id,customer_id,invoice_amount,invoice_date,due_date,delay_days,payment_date,industry,region,past_avg_delay,total_outstanding,num_invoices,late_flag
INV08223,1094,63461,2023-05-26,2023-06-25,15,2023-07-10,SaaS,UK,9,35649,48,1
INV08224,1043,3665,2023-09-06,2023-10-06,7,2023-10-13,Healthcare,UK,0,132304,9,1
INV08225,1030,28025,2023-01-18,2023-02-17,12,2023-03-01,Retail,US,5,130956,29,1
INV08226,1057,24533,2023-05-05,2023-06-04,6,2023-06-10,Manufacturing,India,1,122083,25,1
INV08227,1086,46897,2023-01-02,2023-02-01,21,2023-02-22,SaaS,US,12,82737,11,1
INV08228,1052,78661,2023-11-28,2023-12-28,1,2023-12-29,Manufacturing,India,4,8470,42,1
INV08229,1083,21998,2023-07-19,2023-08-18,15,2023-09-02,Retail,US,14,11900,11,1
INV08230,1078,62248,2023-05-18,2023-06-17,13,2023-06-30,SaaS,India,7,166777,6,1
INV08231,1022,24057,2023-07-22,2023-08-21,11,2023-09-01,Manufacturing,Germany,10,126250,34,1
INV08232,1027,80244,2023-10-09,2023-11-08,3,2023-11-11,Retail,UK,6,178975,44,1
INV08233,1015,84608,2023-10-30,2023-11-29,6,2023-12-05,Manufacturing,US,9,11132,14,1
INV08234,1036,71631,2023-01-30,2023-03-01,3,2023-03-04,Healthcare,India,4,171477,8,1
INV08235,1020,98031,2023-02-25,2023-03-27,12,2023-04-08,Healthcare,India,7,43735,25,1
INV08236,1078,68173,2023-04-29,2023-05-29,10,2023-06-08,Retail,India,7,109562,4,1
INV08237,1016,81206,2023-05-12,2023-06-11,5,2023-06-16,Manufacturing,Germany,3,163338,31,1
INV08238,1036,39734,2023-08-19,2023-09-18,9,2023-09-27,Retail,India,4,176746,21,1
INV08239,1076,63072,2023-06-01,2023-07-01,13,2023-07-14,Manufacturing,UK,13,182279,45,1
INV08240,1018,65175,2023-01-21,2023-02-20,10,2023-03-02,SaaS,Germany,10,156560,32,1
INV08241,1029,64783,2023-03-09,2023-04-08,5,2023-04-13,Retail,India,6,192715,14,1
INV08242,1044,95194,2023-05-06,2023-06-05,15,2023-06-20,Retail,UK,14,150525,28,1
INV08243,1017,71739,2023-02-12,2023-03-14,12,2023-03-26,Manufacturing,India,11,74074,25,1
INV08244,1077,88054,2023-07-01,2023-07-31,8,2023-08-08,Retail,UK,0,20191,28,1
INV08245,1061,52042,2023-04-10,2023-05-10,9,2023-05-19,SaaS,UK,3,7747,15,1
INV08246,1035,53357,2023-12-15,2024-01-14,10,2024-01-24,Manufacturing,India,7,154130,46,1
INV08247,1099,9669,2023-08-28,2023-09-27,11,2023-10-08,Manufacturing,UK,8,115030,44,1
INV08248,1083,68902,2023-07-19,2023-08-18,16,2023-09-03,Manufacturing,US,14,79659,22,1
INV08249,1051,19910,2023-04-26,2023-05-26,2,2023-05-28,SaaS,India,2,52326,47,1
INV08250,1018,57959,2023-04-25,2023-05-25,13,2023-06-07,SaaS,US,10,101583,6,1
INV08251,1043,97623,2023-05-22,2023-06-21,-2,2023-06-19,Retail,UK,0,111369,2,0
INV08252,1006,1366,2023-04-29,2023-05-29,12,2023-06-10,Manufacturing,Germany,3,83840,6,1
INV08253,1043,49415,2023-04-03,2023-05-03,8,2023-05-11,SaaS,Germany,0,199626,23,1
INV08254,1067,10907,2023-01-09,2023-02-08,14,2023-02-22,Healthcare,UK,9,175866,26,1
INV08255,1033,96825,2023-03-14,2023-04-13,4,2023-04-17,Retail,US,1,81861,11,1
INV08256,1065,33780,2023-01-26,2023-02-25,5,2023-03-02,SaaS,India,7,62335,1,1
INV08257,1068,58879,2023-08-27,2023-09-26,14,2023-10-10,SaaS,Germany,8,199061,28,1
INV08258,1054,86159,2023-12-28,2024-01-27,-1,2024-01-26,SaaS,US,1,169986,22,0
INV08259,1009,36085,2023-05-25,2023-06-24,12,2023-07-06,Retail,Germany,3,26068,41,1
INV08260,1095,66499,2023-03-09,2023-04-08,15,2023-04-23,SaaS,Germany,13,162967,13,1
INV08261,1041,21426,2023-07-07,2023-08-06,16,2023-08-22,SaaS,UK,9,181080,41,1
INV08262,1040,49197,2023-05-11,2023-06-10,16,2023-06-26,Healthcare,India,13,181629,47,1
INV08263,1076,8485,2023-08-09,2023-09-08,18,2023-09-26,Healthcare,US,13,126489,36,1
INV08264,1068,50527,2023-10-08,2023-11-07,8,2023-11-15,Healthcare,US,8,147604,22,1
INV08265,1009,65600,2023-10-04,2023-11-03,7,2023-11-10,SaaS,India,3,5892,4,1
INV08266,1009,99560,2023-05-20,2023-06-19,9,2023-06-28,Healthcare,US,3,64959,44,1
INV08267,1090,92005,2023-02-23,2023-03-25,21,2023-04-15,Manufacturing,Germany,12,126516,41,1
INV08268,1059,82439,2023-01-01,2023-01-31,12,2023-02-12,Healthcare,India,14,106927,18,1
INV08269,1050,69748,2023-05-08,2023-06-07,11,2023-06-18,Healthcare,Germany,9,195622,38,1
INV08270,1020,59528,2023-01-01,2023-01-31,7,2023-02-07,SaaS,Germany,7,103663,17,1
INV08271,1007,28799,2023-06-22,2023-07-22,6,2023-07-28,Manufacturing,Germany,2,184447,25,1
INV08272,1064,47339,2023-09-23,2023-10-23,8,2023-10-31,Healthcare,India,3,92680,17,1
INV08273,1091,17087,2023-10-23,2023-11-22,12,2023-12-04,SaaS,US,14,185514,29,1
INV08274,1077,8446,2023-09-13,2023-10-13,3,2023-10-16,Manufacturing,Germany,0,26339,45,1
INV08275,1084,51460,2023-06-23,2023-07-23,6,2023-07-29,Healthcare,India,3,187337,44,1
INV08276,1029,95817,2023-02-14,2023-03-16,10,2023-03-26,SaaS,India,6,61092,46,1
INV08277,1084,59260,2023-12-09,2024-01-08,12,2024-01-20,Manufacturing,UK,3,119090,8,1
INV08278,1048,15877,2023-05-21,2023-06-20,13,2023-07-03,Healthcare,UK,12,130084,29,1
INV08279,1008,25723,2023-01-27,2023-02-26,13,2023-03-11,Manufacturing,UK,6,92594,15,1
INV08280,1016,13943,2023-08-21,2023-09-20,12,2023-10-02,Manufacturing,US,3,93184,41,1
INV08281,1068,11306,2023-07-28,2023-08-27,7,2023-09-03,SaaS,US,8,142407,33,1
INV08282,1057,37784,2023-02-19,2023-03-21,-2,2023-03-19,Retail,US,1,125161,49,0
INV08283,1056,21455,2023-03-02,2023-04-01,2,2023-04-03,Manufacturing,US,2,88486,10,1
INV08284,1061,91027,2023-08-31,2023-09-30,2,2023-10-02,Manufacturing,Germany,3,179436,37,1
INV08285,1094,72448,2023-09-26,2023-10-26,7,2023-11-02,Manufacturing,India,9,132506,11,1
INV08286,1051,30974,2023-05-20,2023-06-19,4,2023-06-23,Manufacturing,India,2,38247,35,1
INV08287,1060,28371,2023-06-06,2023-07-06,16,2023-07-22,Manufacturing,UK,13,173732,34,1
INV08288,1039,99746,2023-03-26,2023-04-25,11,2023-05-06,Retail,India,5,38867,32,1
INV08289,1037,4936,2023-03-25,2023-04-24,9,2023-05-03,SaaS,US,6,49722,22,1
INV08290,1042,34166,2023-10-03,2023-11-02,20,2023-11-22,Retail,India,12,150374,4,1
INV08291,1062,26727,2023-01-31,2023-03-02,10,2023-03-12,SaaS,Germany,6,182489,2,1
INV08292,1018,64969,2023-01-08,2023-02-07,19,2023-02-26,Retail,Germany,10,180409,33,1
INV08293,1099,29368,2023-10-07,2023-11-06,6,2023-11-12,SaaS,UK,8,87836,9,1
INV08294,1049,69531,2023-07-22,2023-08-21,8,2023-08-29,Healthcare,US,1,173584,35,1
INV08295,1032,40097,2023-02-02,2023-03-04,22,2023-03-26,Manufacturing,India,14,15401,38,1
INV08296,1012,35984,2023-10-25,2023-11-24,9,2023-12-03,SaaS,UK,3,124585,31,1
INV08297,1077,51859,2023-05-23,2023-06-22,9,2023-07-01,SaaS,India,0,125878,14,1
INV08298,1096,45291,2023-12-16,2024-01-15,8,2024-01-23,Manufacturing,UK,6,195487,31,1
INV08299,1061,66228,2023-02-06,2023-03-08,12,2023-03-20,Healthcare,UK,3,80087,33,1
INV08300,1092,93099,2023-05-27,2023-06-26,13,2023-07-09,Manufacturing,Germany,11,55459,44,1
INV08301,1042,23150,2023-08-16,2023-09-15,18,2023-10-03,SaaS,Germany,12,23605,16,1
INV08302,1048,23061,2023-02-03,2023-03-05,20,2023-03-25,SaaS,Germany,12,192698,20,1
INV08303,1035,30178,2023-08-25,2023-09-24,4,2023-09-28,Manufacturing,UK,7,42742,14,1
INV08304,1009,57790,2023-07-31,2023-08-30,1,2023-08-31,Retail,Germany,3,109418,35,1
INV08305,1094,66696,2023-11-05,2023-12-05,18,2023-12-23,Manufacturing,Germany,9,147085,46,1
INV08306,1005,16648,2023-05-20,2023-06-19,10,2023-06-29,SaaS,US,5,181357,49,1
INV08307,1056,62779,2023-07-09,2023-08-08,6,2023-08-14,SaaS,India,2,152573,45,1
INV08308,1000,37672,2023-04-06,2023-05-06,16,2023-05-22,SaaS,India,8,113596,33,1
INV08309,1070,70109,2023-07-13,2023-08-12,18,2023-08-30,Healthcare,US,9,9667,29,1
INV08310,1057,61521,2023-12-27,2024-01-26,1,2024-01-27,Manufacturing,US,1,113456,8,1
INV08311,1090,35593,2023-10-31,2023-11-30,14,2023-12-14,Healthcare,Germany,12,107922,34,1
INV08312,1020,14786,2023-10-23,2023-11-22,5,2023-11-27,Manufacturing,Germany,7,159254,47,1
INV08313,1091,95036,2023-06-01,2023-07-01,22,2023-07-23,Healthcare,India,14,33784,14,1
INV08314,1079,10815,2023-08-11,2023-09-10,7,2023-09-17,Retail,US,6,176498,14,1
INV08315,1055,22966,2023-07-15,2023-08-14,5,2023-08-19,SaaS,US,7,80095,15,1
INV08316,1086,14794,2023-03-29,2023-04-28,21,2023-05-19,SaaS,Germany,12,131474,42,1
INV08317,1019,32423,2023-10-26,2023-11-25,4,2023-11-29,Manufacturing,India,3,193271,20,1
INV08318,1053,22302,2023-01-17,2023-02-16,5,2023-02-21,SaaS,UK,2,111594,28,1
INV08319,1024,62064,2023-07-30,2023-08-29,7,2023-09-05,Healthcare,US,4,52576,4,1
INV08320,1027,87800,2023-08-20,2023-09-19,11,2023-09-30,Retail,India,6,104350,7,1
INV08321,1004,86140,2023-12-24,2024-01-23,0,2024-01-23,Healthcare,India,1,33910,2,0
INV08322,1020,28835,2023-07-02,2023-08-01,15,2023-08-16,Healthcare,India,7,118260,9,1
INV08323,1017,74356,2023-06-11,2023-07-11,11,2023-07-22,Manufacturing,US,11,59596,23,1
INV08324,1046,50282,2023-03-11,2023-04-10,16,2023-04-26,SaaS,UK,11,156259,36,1
INV08325,1069,53714,2023-03-01,2023-03-31,11,2023-04-11,Healthcare,Germany,7,57907,12,1
INV08326,1056,68035,2023-06-28,2023-07-28,10,2023-08-07,Manufacturing,UK,2,189706,23,1
INV08327,1092,24814,2023-03-18,2023-04-17,14,2023-05-01,Healthcare,India,11,138241,31,1
INV08328,1018,25089,2023-02-04,2023-03-06,14,2023-03-20,Healthcare,US,10,169402,42,1
INV08329,1096,74162,2023-01-16,2023-02-15,11,2023-02-26,Healthcare,US,6,76996,11,1
INV08330,1064,56831,2023-10-21,2023-11-20,11,2023-12-01,Manufacturing,UK,3,156416,1,1
INV08331,1002,33746,2023-06-20,2023-07-20,13,2023-08-02,Retail,UK,13,139613,13,1
INV08332,1041,82673,2023-02-01,2023-03-03,10,2023-03-13,Healthcare,US,9,171997,39,1
INV08333,1020,52940,2023-09-20,2023-10-20,12,2023-11-01,Healthcare,UK,7,191085,29,1
INV08334,1098,87796,2023-08-03,2023-09-02,10,2023-09-12,Manufacturing,Germany,7,148004,6,1
INV08335,1039,37476,2023-02-15,2023-03-17,5,2023-03-22,SaaS,Germany,5,11548,31,1
INV08336,1066,27283,2023-07-08,2023-08-07,9,2023-08-16,Retail,Germany,7,61273,9,1
INV08337,1024,2769,2023-10-01,2023-10-31,11,2023-11-11,Manufacturing,India,4,130039,18,1
INV08338,1054,43278,2023-03-12,2023-04-11,-2,2023-04-09,SaaS,UK,1,110481,3,0
INV08339,1083,47994,2023-10-23,2023-11-22,11,2023-12-03,Manufacturing,US,14,35617,32,1
INV08340,1051,63898,2023-03-29,2023-04-28,7,2023-05-05,Manufacturing,India,2,154882,45,1
INV08341,1043,16634,2023-11-30,2023-12-30,4,2024-01-03,Retail,US,0,87859,3,1
INV08342,1097,11965,2023-09-18,2023-10-18,23,2023-11-10,Retail,UK,14,13429,45,1
INV08343,1084,28566,2023-07-01,2023-07-31,0,2023-07-31,Retail,UK,3,78423,30,0
INV08344,1055,53196,2023-12-08,2024-01-07,16,2024-01-23,Retail,India,7,170625,6,1
INV08345,1054,99679,2023-01-22,2023-02-21,8,2023-03-01,SaaS,India,1,178480,27,1
INV08346,1086,49285,2023-03-15,2023-04-14,10,2023-04-24,Healthcare,Germany,12,111333,2,1
INV08347,1069,56499,2023-03-31,2023-04-30,16,2023-05-16,Manufacturing,India,7,52704,20,1
INV08348,1076,20420,2023-12-01,2023-12-31,13,2024-01-13,Retail,Germany,13,186605,17,1
INV08349,1086,26236,2023-06-15,2023-07-15,9,2023-07-24,Healthcare,India,12,70897,33,1
INV08350,1072,7218,2023-08-22,2023-09-21,1,2023-09-22,SaaS,Germany,3,30091,17,1
INV08351,1080,50892,2023-05-09,2023-06-08,13,2023-06-21,Retail,UK,12,109169,37,1
INV08352,1065,75031,2023-11-30,2023-12-30,11,2024-01-10,Manufacturing,US,7,160977,29,1
INV08353,1018,65057,2023-10-19,2023-11-18,12,2023-11-30,Healthcare,UK,10,139213,9,1
INV08354,1082,79609,2023-04-05,2023-05-05,5,2023-05-10,Retail,Germany,3,59790,4,1
INV08355,1006,77907,2023-01-28,2023-02-27,3,2023-03-02,Manufacturing,UK,3,182082,46,1
INV08356,1062,84130,2023-12-20,2024-01-19,4,2024-01-23,Healthcare,India,6,134401,40,1
INV08357,1041,12226,2023-02-04,2023-03-06,8,2023-03-14,Manufacturing,India,9,87212,13,1
INV08358,1041,53271,2023-08-19,2023-09-18,18,2023-10-06,SaaS,US,9,109334,6,1
INV08359,1058,11046,2023-11-14,2023-12-14,8,2023-12-22,Retail,US,6,174245,46,1
INV08360,1019,38117,2023-12-09,2024-01-08,5,2024-01-13,Retail,UK,3,152815,9,1
INV08361,1072,5965,2023-12-30,2024-01-29,4,2024-02-02,Manufacturing,US,3,6609,26,1
INV08362,1016,60478,2023-05-05,2023-06-04,5,2023-06-09,Healthcare,India,3,114067,49,1
INV08363,1026,79872,2023-03-20,2023-04-19,20,2023-05-09,Retail,India,13,39128,39,1
INV08364,1046,58277,2023-03-02,2023-04-01,13,2023-04-14,Manufacturing,India,11,5623,41,1
INV08365,1001,86379,2023-08-05,2023-09-04,13,2023-09-17,SaaS,Germany,4,39333,47,1
INV08366,1062,60613,2023-10-09,2023-11-08,3,2023-11-11,Retail,Germany,6,39688,42,1
INV08367,1061,18373,2023-06-12,2023-07-12,5,2023-07-17,Manufacturing,UK,3,121199,14,1
INV08368,1099,46452,2023-02-26,2023-03-28,9,2023-04-06,Healthcare,Germany,8,192770,48,1
INV08369,1018,51089,2023-07-10,2023-08-09,14,2023-08-23,Retail,US,10,27871,34,1
INV08370,1016,7654,2023-05-12,2023-06-11,8,2023-06-19,Retail,India,3,67693,4,1
INV08371,1068,32280,2023-02-11,2023-03-13,10,2023-03-23,SaaS,UK,8,27303,21,1
INV08372,1038,57141,2023-06-22,2023-07-22,20,2023-08-11,Manufacturing,Germany,11,94849,31,1
INV08373,1081,88943,2023-06-16,2023-07-16,9,2023-07-25,Healthcare,UK,1,79302,47,1
INV08374,1070,68894,2023-09-07,2023-10-07,17,2023-10-24,SaaS,UK,9,39769,43,1
INV08375,1080,27583,2023-07-12,2023-08-11,18,2023-08-29,SaaS,US,12,101676,21,1
INV08376,1038,95242,2023-10-05,2023-11-04,11,2023-11-15,SaaS,US,11,59827,43,1
INV08377,1035,7360,2023-08-26,2023-09-25,6,2023-10-01,Manufacturing,US,7,48668,29,1
INV08378,1039,54968,2023-08-18,2023-09-17,11,2023-09-28,Manufacturing,UK,5,39279,24,1
INV08379,1044,4743,2023-06-14,2023-07-14,22,2023-08-05,Retail,UK,14,15285,45,1
INV08380,1003,8159,2023-08-31,2023-09-30,2,2023-10-02,Manufacturing,US,5,198198,16,1
INV08381,1024,33151,2023-03-31,2023-04-30,7,2023-05-07,SaaS,Germany,4,50209,9,1
INV08382,1068,1518,2023-06-28,2023-07-28,9,2023-08-06,Manufacturing,India,8,66700,21,1
INV08383,1029,17652,2023-02-27,2023-03-29,6,2023-04-04,Healthcare,US,6,138764,2,1
INV08384,1075,79461,2023-09-20,2023-10-20,12,2023-11-01,Retail,Germany,7,52390,2,1
INV08385,1067,72011,2023-05-16,2023-06-15,12,2023-06-27,SaaS,UK,9,175828,37,1
INV08386,1087,43348,2023-08-26,2023-09-25,16,2023-10-11,Retail,UK,10,112850,37,1
INV08387,1028,76422,2023-11-03,2023-12-03,17,2023-12-20,Manufacturing,Germany,8,143711,5,1
INV08388,1072,78001,2023-08-31,2023-09-30,7,2023-10-07,Retail,Germany,3,129172,46,1
INV08389,1067,77757,2023-05-31,2023-06-30,9,2023-07-09,Retail,UK,9,184833,6,1
INV08390,1050,25395,2023-12-12,2024-01-11,15,2024-01-26,Manufacturing,UK,9,74788,48,1
INV08391,1023,3335,2023-12-30,2024-01-29,13,2024-02-11,Retail,UK,5,115235,48,1
INV08392,1013,71112,2023-09-04,2023-10-04,19,2023-10-23,Manufacturing,UK,13,173549,8,1
INV08393,1068,1500,2023-08-07,2023-09-06,12,2023-09-18,SaaS,US,8,56060,32,1
INV08394,1017,93211,2023-01-09,2023-02-08,11,2023-02-19,Retail,UK,11,98011,37,1
INV08395,1041,9083,2023-10-21,2023-11-20,6,2023-11-26,Healthcare,UK,9,71811,13,1
INV08396,1056,82256,2023-01-13,2023-02-12,9,2023-02-21,Healthcare,Germany,2,37562,3,1
INV08397,1082,6543,2023-09-20,2023-10-20,7,2023-10-27,SaaS,Germany,3,153072,9,1
INV08398,1011,69812,2023-08-13,2023-09-12,7,2023-09-19,Manufacturing,Germany,10,150164,4,1
INV08399,1081,53237,2023-08-19,2023-09-18,10,2023-09-28,Manufacturing,UK,1,35254,28,1
INV08400,1016,97171,2023-06-27,2023-07-27,11,2023-08-07,Retail,Germany,3,139743,40,1
INV08401,1029,90716,2023-09-04,2023-10-04,5,2023-10-09,Retail,UK,6,64562,16,1
INV08402,1087,7613,2023-03-08,2023-04-07,13,2023-04-20,Healthcare,UK,10,125471,11,1
INV08403,1074,67863,2023-10-24,2023-11-23,11,2023-12-04,Healthcare,Germany,12,154167,19,1
INV08404,1098,41540,2023-06-06,2023-07-06,16,2023-07-22,Manufacturing,India,7,173592,42,1
INV08405,1022,77202,2023-06-14,2023-07-14,14,2023-07-28,Healthcare,US,10,173772,22,1
INV08406,1080,27255,2023-07-03,2023-08-02,13,2023-08-15,Manufacturing,US,12,169863,39,1
INV08407,1000,86666,2023-07-27,2023-08-26,7,2023-09-02,SaaS,India,8,44733,12,1
INV08408,1078,23068,2023-01-16,2023-02-15,8,2023-02-23,SaaS,India,7,46357,30,1
INV08409,1031,50057,2023-10-27,2023-11-26,15,2023-12-11,Healthcare,UK,14,163734,40,1
INV08410,1008,19946,2023-11-02,2023-12-02,10,2023-12-12,Retail,Germany,6,79696,42,1
INV08411,1014,21547,2023-08-29,2023-09-28,17,2023-10-15,Healthcare,US,9,70997,5,1
INV08412,1027,86237,2023-08-18,2023-09-17,11,2023-09-28,Healthcare,US,6,160785,37,1
INV08413,1023,6769,2023-01-18,2023-02-17,7,2023-02-24,Healthcare,India,5,153217,45,1
INV08414,1059,25883,2023-05-27,2023-06-26,20,2023-07-16,Retail,Germany,14,113693,32,1
INV08415,1034,62340,2023-09-01,2023-10-01,7,2023-10-08,Healthcare,US,8,161510,34,1
INV08416,1085,80199,2023-02-20,2023-03-22,8,2023-03-30,Retail,US,10,34452,12,1
INV08417,1026,36162,2023-09-16,2023-10-16,20,2023-11-05,Healthcare,UK,13,61973,43,1
INV08418,1082,89388,2023-08-26,2023-09-25,2,2023-09-27,Retail,UK,3,153902,2,1
INV08419,1075,86924,2023-09-03,2023-10-03,12,2023-10-15,Retail,UK,7,73342,47,1
INV08420,1019,34434,2023-12-11,2024-01-10,6,2024-01-16,Retail,US,3,52988,7,1
INV08421,1064,23102,2023-11-06,2023-12-06,10,2023-12-16,Retail,US,3,61602,32,1
INV08422,1084,22536,2023-02-18,2023-03-20,10,2023-03-30,Retail,UK,3,44415,40,1
INV08423,1048,78891,2023-10-11,2023-11-10,17,2023-11-27,SaaS,UK,12,90676,35,1
INV08424,1000,68770,2023-02-07,2023-03-09,17,2023-03-26,Manufacturing,Germany,8,26781,49,1
INV08425,1009,51388,2023-10-11,2023-11-10,5,2023-11-15,Manufacturing,US,3,13993,6,1
INV08426,1046,51775,2023-02-01,2023-03-03,15,2023-03-18,Retail,US,11,176912,22,1
INV08427,1058,32147,2023-08-31,2023-09-30,12,2023-10-12,Manufacturing,India,6,85689,25,1
INV08428,1095,51526,2023-02-10,2023-03-12,20,2023-04-01,Retail,UK,13,15549,47,1
INV08429,1061,24659,2023-10-19,2023-11-18,8,2023-11-26,Healthcare,UK,3,180289,13,1
INV08430,1085,83096,2023-04-13,2023-05-13,9,2023-05-22,SaaS,UK,10,147559,23,1
INV08431,1017,24088,2023-10-19,2023-11-18,14,2023-12-02,Healthcare,US,11,132549,45,1
INV08432,1045,69464,2023-04-17,2023-05-17,19,2023-06-05,Healthcare,Germany,14,170887,44,1
INV08433,1031,60998,2023-09-03,2023-10-03,12,2023-10-15,Retail,US,14,111522,46,1
INV08434,1026,41382,2023-03-28,2023-04-27,21,2023-05-18,Healthcare,India,13,171268,9,1
INV08435,1091,29184,2023-03-07,2023-04-06,17,2023-04-23,SaaS,India,14,174279,42,1
INV08436,1017,21099,2023-05-18,2023-06-17,12,2023-06-29,Healthcare,Germany,11,134662,37,1
INV08437,1038,70810,2023-11-22,2023-12-22,15,2024-01-06,SaaS,UK,11,24451,37,1
INV08438,1048,91506,2023-07-19,2023-08-18,12,2023-08-30,SaaS,India,12,90271,30,1
INV08439,1092,92280,2023-12-01,2023-12-31,8,2024-01-08,Retail,US,11,7332,20,1
INV08440,1081,38739,2023-04-03,2023-05-03,8,2023-05-11,SaaS,India,1,125004,38,1
INV08441,1043,9389,2023-12-14,2024-01-13,9,2024-01-22,Healthcare,India,0,136808,44,1
INV08442,1071,18352,2023-10-05,2023-11-04,12,2023-11-16,Retail,Germany,6,41615,49,1
INV08443,1053,22148,2023-01-20,2023-02-19,6,2023-02-25,SaaS,Germany,2,55450,16,1
INV08444,1094,32828,2023-10-16,2023-11-15,11,2023-11-26,SaaS,US,9,88011,22,1
INV08445,1033,69040,2023-03-31,2023-04-30,10,2023-05-10,Manufacturing,UK,1,5232,38,1
INV08446,1070,57795,2023-02-19,2023-03-21,13,2023-04-03,Retail,Germany,9,101866,10,1
INV08447,1035,59620,2023-01-10,2023-02-09,6,2023-02-15,Manufacturing,Germany,7,54373,20,1
INV08448,1017,95279,2023-03-20,2023-04-19,15,2023-05-04,SaaS,UK,11,193868,41,1
INV08449,1037,95430,2023-02-06,2023-03-08,10,2023-03-18,Manufacturing,India,6,174595,2,1
INV08450,1058,97531,2023-02-28,2023-03-30,14,2023-04-13,Healthcare,US,6,189623,3,1
INV08451,1008,58114,2023-03-29,2023-04-28,3,2023-05-01,Healthcare,US,6,76269,42,1
INV08452,1072,41711,2023-04-14,2023-05-14,3,2023-05-17,SaaS,India,3,29514,8,1
INV08453,1071,18748,2023-11-15,2023-12-15,9,2023-12-24,Manufacturing,UK,6,143639,9,1
INV08454,1050,89636,2023-10-04,2023-11-03,18,2023-11-21,Manufacturing,UK,9,5364,28,1
INV08455,1034,34691,2023-04-14,2023-05-14,15,2023-05-29,Retail,Germany,8,117004,21,1
INV08456,1081,89517,2023-09-11,2023-10-11,-2,2023-10-09,Healthcare,UK,1,114285,33,0
INV08457,1004,66282,2023-08-18,2023-09-17,0,2023-09-17,Healthcare,US,1,37378,34,0
INV08458,1013,99244,2023-12-01,2023-12-31,12,2024-01-12,Retail,US,13,112746,4,1
INV08459,1091,61360,2023-02-06,2023-03-08,16,2023-03-24,Healthcare,US,14,144719,48,1
INV08460,1029,11246,2023-10-28,2023-11-27,7,2023-12-04,Manufacturing,UK,6,31339,25,1
INV08461,1003,60395,2023-05-22,2023-06-21,13,2023-07-04,Manufacturing,India,5,84152,32,1
INV08462,1038,33486,2023-02-12,2023-03-14,18,2023-04-01,Healthcare,US,11,150912,12,1
INV08463,1083,31340,2023-04-26,2023-05-26,17,2023-06-12,Retail,US,14,50383,2,1
INV08464,1063,85874,2023-12-07,2024-01-06,4,2024-01-10,SaaS,India,5,16924,47,1
INV08465,1024,51300,2023-03-25,2023-04-24,11,2023-05-05,SaaS,Germany,4,90311,48,1
INV08466,1027,4086,2023-09-16,2023-10-16,3,2023-10-19,SaaS,UK,6,54887,12,1
INV08467,1075,92071,2023-12-26,2024-01-25,14,2024-02-08,SaaS,US,7,183636,46,1
INV08468,1065,15860,2023-03-28,2023-04-27,6,2023-05-03,Manufacturing,UK,7,186691,26,1
INV08469,1077,18013,2023-12-09,2024-01-08,4,2024-01-12,SaaS,US,0,106818,21,1
INV08470,1021,8407,2023-12-13,2024-01-12,1,2024-01-13,Manufacturing,US,0,168719,44,1
INV08471,1030,34542,2023-10-18,2023-11-17,4,2023-11-21,Manufacturing,Germany,5,123463,37,1
INV08472,1022,25935,2023-04-06,2023-05-06,14,2023-05-20,SaaS,India,10,118890,36,1
INV08473,1047,50079,2023-09-12,2023-10-12,10,2023-10-22,SaaS,India,8,91581,18,1
INV08474,1019,35111,2023-12-08,2024-01-07,2,2024-01-09,SaaS,India,3,199139,24,1
INV08475,1037,57550,2023-05-16,2023-06-15,7,2023-06-22,Healthcare,Germany,6,20886,30,1
INV08476,1054,76697,2023-09-05,2023-10-05,-2,2023-10-03,Healthcare,Germany,1,176996,17,0
INV08477,1067,90117,2023-04-02,2023-05-02,11,2023-05-13,Retail,India,9,105018,16,1
INV08478,1078,98813,2023-09-04,2023-10-04,15,2023-10-19,Manufacturing,UK,7,52521,42,1
INV08479,1087,87936,2023-09-15,2023-10-15,19,2023-11-03,SaaS,UK,10,141292,17,1
INV08480,1088,77955,2023-07-06,2023-08-05,18,2023-08-23,Healthcare,Germany,13,101663,44,1
INV08481,1000,41565,2023-05-04,2023-06-03,16,2023-06-19,Retail,UK,8,178460,12,1
INV08482,1006,20283,2023-09-17,2023-10-17,6,2023-10-23,Manufacturing,India,3,108553,27,1
INV08483,1056,67470,2023-06-18,2023-07-18,9,2023-07-27,Manufacturing,US,2,115086,4,1
INV08484,1094,87916,2023-12-31,2024-01-30,18,2024-02-17,Manufacturing,UK,9,194259,35,1
INV08485,1011,80552,2023-04-21,2023-05-21,14,2023-06-04,Healthcare,India,10,95051,1,1
